pwr_idx,date,time,pwr_amount,plant_idx,pwr_memo
21209,2022-08-01,8,50,1,
21210,2022-08-01,9,0,1,
21211,2022-08-01,10,0,1,
21212,2022-08-01,11,190,1,
21213,2022-08-01,12,10370,1,
21214,2022-08-01,13,99010,1,
21215,2022-08-01,14,305910,1,
21216,2022-08-01,15,567170,1,
21217,2022-08-01,16,395260,1,
21218,2022-08-01,17,490340,1,
21219,2022-08-01,18,536010,1,
21220,2022-08-01,19,554030,1,
21221,2022-08-01,20,505700,1,
21222,2022-08-01,21,469340,1,
21223,2022-08-01,22,508510,1,
21224,2022-08-01,23,610660,1,
21225,2022-08-02,1,576270,1,
21226,2022-08-02,2,511120,1,
21227,2022-08-02,3,439360,1,
21228,2022-08-02,4,272020,1,
21229,2022-08-02,5,59270,1,
21230,2022-08-02,6,660,1,
21231,2022-08-02,7,1280,1,
21232,2022-08-02,8,0,1,
21233,2022-08-02,9,0,1,
21234,2022-08-02,10,0,1,
21235,2022-08-02,11,2230,1,
21236,2022-08-02,12,70360,1,
21237,2022-08-02,13,269410,1,
21238,2022-08-02,14,457820,1,
21239,2022-08-02,15,484690,1,
21240,2022-08-02,16,327200,1,
21241,2022-08-02,17,397650,1,
21242,2022-08-02,18,514240,1,
21243,2022-08-02,19,598000,1,
21244,2022-08-02,20,566240,1,
21245,2022-08-02,21,421710,1,
21246,2022-08-02,22,362050,1,
21247,2022-08-02,23,528220,1,
21248,2022-08-03,1,551760,1,
21249,2022-08-03,2,513170,1,
21250,2022-08-03,3,417270,1,
21251,2022-08-03,4,209330,1,
21252,2022-08-03,5,49200,1,
21253,2022-08-03,6,5090,1,
21254,2022-08-03,7,230,1,
21255,2022-08-03,8,0,1,
21256,2022-08-03,9,0,1,
21257,2022-08-03,10,0,1,
21258,2022-08-03,11,610,1,
21259,2022-08-03,12,65930,1,
21260,2022-08-03,13,191510,1,
21261,2022-08-03,14,272510,1,
21262,2022-08-03,15,284390,1,
21263,2022-08-03,16,191590,1,
21264,2022-08-03,17,256910,1,
21265,2022-08-03,18,278720,1,
21266,2022-08-03,19,270450,1,
21267,2022-08-03,20,321770,1,
21268,2022-08-03,21,374960,1,
21269,2022-08-03,22,583280,1,
21270,2022-08-03,23,576110,1,
21271,2022-08-04,1,519680,1,
21272,2022-08-04,2,378210,1,
21273,2022-08-04,3,169270,1,
21274,2022-08-04,4,30110,1,
21275,2022-08-04,5,2770,1,
21276,2022-08-04,6,230,1,
21277,2022-08-04,7,0,1,
21278,2022-08-04,8,0,1,
21279,2022-08-04,9,0,1,
21280,2022-08-04,10,0,1,
21281,2022-08-04,11,230,1,
21282,2022-08-04,12,25940,1,
21283,2022-08-04,13,221990,1,
21284,2022-08-04,14,458980,1,
21285,2022-08-04,15,616850,1,
21286,2022-08-04,16,502060,1,
21287,2022-08-04,17,681460,1,
21288,2022-08-04,18,749680,1,
21289,2022-08-04,19,780160,1,
21290,2022-08-04,20,808950,1,
21291,2022-08-04,21,926590,1,
21292,2022-08-04,22,742460,1,
21293,2022-08-04,23,680830,1,
21294,2022-08-05,1,565510,1,
21295,2022-08-05,2,504770,1,
21296,2022-08-05,3,474870,1,
21297,2022-08-05,4,339740,1,
21298,2022-08-05,5,110070,1,
21299,2022-08-05,6,3130,1,
21300,2022-08-05,7,400,1,
21301,2022-08-05,8,20,1,
21302,2022-08-05,9,3490,1,
21303,2022-08-05,10,240,1,
21304,2022-08-05,11,1670,1,
21305,2022-08-05,12,86870,1,
21306,2022-08-05,13,325010,1,
21307,2022-08-05,14,648250,1,
21308,2022-08-05,15,896360,1,
21309,2022-08-05,16,651350,1,
21310,2022-08-05,17,708330,1,
21311,2022-08-05,18,650210,1,
21312,2022-08-05,19,581860,1,
21313,2022-08-05,20,622280,1,
21314,2022-08-05,21,739570,1,
21315,2022-08-05,22,649630,1,
21316,2022-08-05,23,665730,1,
21317,2022-08-06,1,612340,1,
21318,2022-08-06,2,531780,1,
21319,2022-08-06,3,510970,1,
21320,2022-08-06,4,368280,1,
21321,2022-08-06,5,118680,1,
21322,2022-08-06,6,1790,1,
21323,2022-08-06,7,590,1,
21324,2022-08-06,8,200,1,
21325,2022-08-06,9,10,1,
21326,2022-08-06,10,0,1,
21327,2022-08-06,11,2780,1,
21328,2022-08-06,12,69800,1,
21329,2022-08-06,13,220220,1,
21330,2022-08-06,14,417670,1,
21331,2022-08-06,15,538670,1,
21332,2022-08-06,16,591270,1,
21333,2022-08-06,17,587710,1,
21334,2022-08-06,18,686460,1,
21335,2022-08-06,19,834350,1,
21336,2022-08-06,20,981130,1,
21337,2022-08-06,21,995280,1,
21338,2022-08-06,22,997690,1,
21339,2022-08-06,23,834670,1,
21340,2022-08-07,1,654780,1,
21341,2022-08-07,2,542000,1,
21342,2022-08-07,3,351970,1,
21343,2022-08-07,4,185760,1,
21344,2022-08-07,5,32780,1,
21345,2022-08-07,6,1170,1,
21346,2022-08-07,7,360,1,
21347,2022-08-07,8,40,1,
21348,2022-08-07,9,0,1,
21349,2022-08-07,10,0,1,
21350,2022-08-07,11,290,1,
21351,2022-08-07,12,11120,1,
21352,2022-08-07,13,87860,1,
21353,2022-08-07,14,201960,1,
21354,2022-08-07,15,306600,1,
21355,2022-08-07,16,371250,1,
21356,2022-08-07,17,383670,1,
21357,2022-08-07,18,414940,1,
21358,2022-08-07,19,343220,1,
21359,2022-08-07,20,237630,1,
21360,2022-08-07,21,247250,1,
21361,2022-08-07,22,583390,1,
21362,2022-08-07,23,626060,1,
21363,2022-08-08,1,388400,1,
21364,2022-08-08,2,109060,1,
21365,2022-08-08,3,28750,1,
21366,2022-08-08,4,7560,1,
21367,2022-08-08,5,2440,1,
21368,2022-08-08,6,140,1,
21369,2022-08-08,7,20,1,
21370,2022-08-08,8,0,1,
21371,2022-08-08,9,0,1,
21372,2022-08-08,10,0,1,
21373,2022-08-08,11,20,1,
21374,2022-08-08,12,2120,1,
21375,2022-08-08,13,23810,1,
21376,2022-08-08,14,54880,1,
21377,2022-08-08,15,63120,1,
21378,2022-08-08,16,75890,1,
21379,2022-08-08,17,107580,1,
21380,2022-08-08,18,126670,1,
21381,2022-08-08,19,173020,1,
21382,2022-08-08,20,159340,1,
21383,2022-08-08,21,237930,1,
21384,2022-08-08,22,436490,1,
21385,2022-08-08,23,171950,1,
21386,2022-08-09,1,92760,1,
21387,2022-08-09,2,15190,1,
21388,2022-08-09,3,1470,1,
21389,2022-08-09,4,60,1,
21390,2022-08-09,5,240,1,
21391,2022-08-09,6,0,1,
21392,2022-08-09,7,0,1,
21393,2022-08-09,8,0,1,
21394,2022-08-09,9,0,1,
21395,2022-08-09,10,0,1,
21396,2022-08-09,11,990,1,
21397,2022-08-09,12,62390,1,
21398,2022-08-09,13,205370,1,
21399,2022-08-09,14,347800,1,
21400,2022-08-09,15,545410,1,
21401,2022-08-09,16,604450,1,
21402,2022-08-09,17,701990,1,
21403,2022-08-09,18,795220,1,
21404,2022-08-09,19,963070,1,
21405,2022-08-09,20,0,1,
21406,2022-08-09,21,0,1,
21407,2022-08-09,22,0,1,
21408,2022-08-09,23,807250,1,
21409,2022-08-10,1,683190,1,
21410,2022-08-10,2,545160,1,
21411,2022-08-10,3,300560,1,
21412,2022-08-10,4,158370,1,
21413,2022-08-10,5,31730,1,
21414,2022-08-10,6,1230,1,
21415,2022-08-10,7,360,1,
21416,2022-08-10,8,40,1,
21417,2022-08-10,9,0,1,
21418,2022-08-10,10,0,1,
21419,2022-08-10,11,1560,1,
21420,2022-08-10,12,71130,1,
21421,2022-08-10,13,215860,1,
21422,2022-08-10,14,394310,1,
21423,2022-08-10,15,585830,1,
21424,2022-08-10,16,602010,1,
21425,2022-08-10,17,616430,1,
21426,2022-08-10,18,756430,1,
21427,2022-08-10,19,973240,1,
21428,2022-08-10,20,0,1,
21429,2022-08-10,21,897850,1,
21430,2022-08-10,22,738680,1,
21431,2022-08-10,23,642260,1,
21432,2022-08-11,1,604900,1,
21433,2022-08-11,2,481390,1,
21434,2022-08-11,3,245140,1,
21435,2022-08-11,4,100350,1,
21436,2022-08-11,5,28110,1,
21437,2022-08-11,6,1430,1,
21438,2022-08-11,7,540,1,
21439,2022-08-11,8,80,1,
21440,2022-08-11,9,0,1,
21441,2022-08-11,10,0,1,
21442,2022-08-11,11,50,1,
21443,2022-08-11,12,17580,1,
21444,2022-08-11,13,98830,1,
21445,2022-08-11,14,221980,1,
21446,2022-08-11,15,301930,1,
21447,2022-08-11,16,341130,1,
21448,2022-08-11,17,358470,1,
21449,2022-08-11,18,361660,1,
21450,2022-08-11,19,366770,1,
21451,2022-08-11,20,333780,1,
21452,2022-08-11,21,503340,1,
21453,2022-08-11,22,829890,1,
21454,2022-08-11,23,706250,1,
21455,2022-08-12,1,491380,1,
21456,2022-08-12,2,214700,1,
21457,2022-08-12,3,120430,1,
21458,2022-08-12,4,37350,1,
21459,2022-08-12,5,6570,1,
21460,2022-08-12,6,110,1,
21461,2022-08-12,7,0,1,
21462,2022-08-12,8,0,1,
21463,2022-08-12,9,0,1,
21464,2022-08-12,10,0,1,
21465,2022-08-12,11,750,1,
21466,2022-08-12,12,61190,1,
21467,2022-08-12,13,221990,1,
21468,2022-08-12,14,428140,1,
21469,2022-08-12,15,539000,1,
21470,2022-08-12,16,608870,1,
21471,2022-08-12,17,699950,1,
21472,2022-08-12,18,743640,1,
21473,2022-08-12,19,908110,1,
21474,2022-08-12,20,805140,1,
21475,2022-08-12,21,663490,1,
21476,2022-08-12,22,791400,1,
21477,2022-08-12,23,752260,1,
21478,2022-08-13,1,673140,1,
21479,2022-08-13,2,517300,1,
21480,2022-08-13,3,261780,1,
21481,2022-08-13,4,74830,1,
21482,2022-08-13,5,24650,1,
21483,2022-08-13,6,1090,1,
21484,2022-08-13,7,320,1,
21485,2022-08-13,8,10,1,
21486,2022-08-13,9,0,1,
21487,2022-08-13,10,0,1,
21488,2022-08-13,11,2000,1,
21489,2022-08-13,12,62020,1,
21490,2022-08-13,13,185690,1,
21491,2022-08-13,14,315390,1,
21492,2022-08-13,15,449850,1,
21493,2022-08-13,16,440410,1,
21494,2022-08-13,17,441910,1,
21495,2022-08-13,18,367350,1,
21496,2022-08-13,19,365730,1,
21497,2022-08-13,20,300580,1,
21498,2022-08-13,21,228480,1,
21499,2022-08-13,22,618520,1,
21500,2022-08-13,23,618850,1,
21501,2022-08-14,1,499640,1,
21502,2022-08-14,2,241800,1,
21503,2022-08-14,3,57550,1,
21504,2022-08-14,4,16190,1,
21505,2022-08-14,5,5080,1,
21506,2022-08-14,6,200,1,
21507,2022-08-14,7,0,1,
21508,2022-08-14,8,0,1,
21509,2022-08-14,9,0,1,
21510,2022-08-14,10,0,1,
21511,2022-08-14,11,270,1,
21512,2022-08-14,12,26510,1,
21513,2022-08-14,13,115290,1,
21514,2022-08-14,14,203440,1,
21515,2022-08-14,15,248230,1,
21516,2022-08-14,16,250460,1,
21517,2022-08-14,17,291210,1,
21518,2022-08-14,18,314230,1,
21519,2022-08-14,19,314080,1,
21520,2022-08-14,20,287340,1,
21521,2022-08-14,21,341840,1,
21522,2022-08-14,22,615760,1,
21523,2022-08-14,23,423820,1,
21524,2022-08-15,1,257390,1,
21525,2022-08-15,2,89690,1,
21526,2022-08-15,3,33490,1,
21527,2022-08-15,4,8550,1,
21528,2022-08-15,5,3160,1,
21529,2022-08-15,6,0,1,
21530,2022-08-15,7,0,1,
21531,2022-08-15,8,0,1,
21532,2022-08-15,9,0,1,
21533,2022-08-15,10,0,1,
21534,2022-08-15,11,360,1,
21535,2022-08-15,12,36940,1,
21536,2022-08-15,13,151500,1,
21537,2022-08-15,14,294490,1,
21538,2022-08-15,15,389760,1,
21539,2022-08-15,16,444950,1,
21540,2022-08-15,17,596200,1,
21541,2022-08-15,18,692050,1,
21542,2022-08-15,19,807940,1,
21543,2022-08-15,20,916780,1,
21544,2022-08-15,21,0,1,
21545,2022-08-15,22,0,1,
21546,2022-08-15,23,871970,1,
21547,2022-08-16,1,679590,1,
21548,2022-08-16,2,544890,1,
21549,2022-08-16,3,307950,1,
21550,2022-08-16,4,159200,1,
21551,2022-08-16,5,44390,1,
21552,2022-08-16,6,750,1,
21553,2022-08-16,7,230,1,
21554,2022-08-16,8,40,1,
21555,2022-08-16,9,0,1,
21556,2022-08-16,10,0,1,
21557,2022-08-16,11,330,1,
21558,2022-08-16,12,49530,1,
21559,2022-08-16,13,176550,1,
21560,2022-08-16,14,313880,1,
21561,2022-08-16,15,369670,1,
21562,2022-08-16,16,433540,1,
21563,2022-08-16,17,550210,1,
21564,2022-08-16,18,638090,1,
21565,2022-08-16,19,707010,1,
21566,2022-08-16,20,961250,1,
21567,2022-08-16,21,0,1,
21568,2022-08-16,22,0,1,
21569,2022-08-16,23,845010,1,
21570,2022-08-17,1,664510,1,
21571,2022-08-17,2,559890,1,
21572,2022-08-17,3,312560,1,
21573,2022-08-17,4,161620,1,
21574,2022-08-17,5,39150,1,
21575,2022-08-17,6,1640,1,
21576,2022-08-17,7,230,1,
21577,2022-08-17,8,40,1,
21578,2022-08-17,9,0,1,
21579,2022-08-17,10,0,1,
21580,2022-08-17,11,700,1,
21581,2022-08-17,12,55810,1,
21582,2022-08-17,13,220560,1,
21583,2022-08-17,14,444320,1,
21584,2022-08-17,15,655330,1,
21585,2022-08-17,16,676300,1,
21586,2022-08-17,17,772970,1,
21587,2022-08-17,18,934480,1,
21588,2022-08-17,19,0,1,
21589,2022-08-17,20,0,1,
21590,2022-08-17,21,925920,1,
21591,2022-08-17,22,908990,1,
21592,2022-08-17,23,780550,1,
21593,2022-08-18,1,661260,1,
21594,2022-08-18,2,533820,1,
21595,2022-08-18,3,287930,1,
21596,2022-08-18,4,141980,1,
21597,2022-08-18,5,41670,1,
21598,2022-08-18,6,1260,1,
21599,2022-08-18,7,360,1,
21600,2022-08-18,8,40,1,
21601,2022-08-18,9,0,1,
21602,2022-08-18,10,0,1,
21603,2022-08-18,11,500,1,
21604,2022-08-18,12,56900,1,
21605,2022-08-18,13,210540,1,
21606,2022-08-18,14,430210,1,
21607,2022-08-18,15,610550,1,
21608,2022-08-18,16,640600,1,
21609,2022-08-18,17,731040,1,
21610,2022-08-18,18,889320,1,
21611,2022-08-18,19,0,1,
21612,2022-08-18,20,0,1,
21613,2022-08-18,21,986510,1,
21614,2022-08-18,22,972400,1,
21615,2022-08-18,23,830640,1,
21616,2022-08-19,1,672510,1,
21617,2022-08-19,2,568250,1,
21618,2022-08-19,3,321610,1,
21619,2022-08-19,4,169430,1,
21620,2022-08-19,5,45250,1,
21621,2022-08-19,6,1240,1,
21622,2022-08-19,7,360,1,
21623,2022-08-19,8,40,1,
21624,2022-08-19,9,0,1,
21625,2022-08-19,10,0,1,
21626,2022-08-19,11,480,1,
21627,2022-08-19,12,58340,1,
21628,2022-08-19,13,252230,1,
21629,2022-08-19,14,424210,1,
21630,2022-08-19,15,585610,1,
21631,2022-08-19,16,620690,1,
21632,2022-08-19,17,709120,1,
21633,2022-08-19,18,859560,1,
21634,2022-08-19,19,0,1,
21635,2022-08-19,20,0,1,
21636,2022-08-19,21,0,1,
21637,2022-08-19,22,0,1,
21638,2022-08-19,23,862700,1,
21639,2022-08-20,1,678890,1,
21640,2022-08-20,2,571820,1,
21641,2022-08-20,3,340810,1,
21642,2022-08-20,4,172890,1,
21643,2022-08-20,5,48010,1,
21644,2022-08-20,6,1230,1,
21645,2022-08-20,7,370,1,
21646,2022-08-20,8,40,1,
21647,2022-08-20,9,0,1,
21648,2022-08-20,10,0,1,
21649,2022-08-20,11,350,1,
21650,2022-08-20,12,43360,1,
21651,2022-08-20,13,189560,1,
21652,2022-08-20,14,337220,1,
21653,2022-08-20,15,435510,1,
21654,2022-08-20,16,315500,1,
21655,2022-08-20,17,275380,1,
21656,2022-08-20,18,227820,1,
21657,2022-08-20,19,212210,1,
21658,2022-08-20,20,161420,1,
21659,2022-08-20,21,146400,1,
21660,2022-08-20,22,547850,1,
21661,2022-08-20,23,588660,1,
21662,2022-08-21,1,294150,1,
21663,2022-08-21,2,62510,1,
21664,2022-08-21,3,7300,1,
21665,2022-08-21,4,1650,1,
21666,2022-08-21,5,440,1,
21667,2022-08-21,6,0,1,
21668,2022-08-21,7,10,1,
21669,2022-08-21,8,0,1,
21670,2022-08-21,9,0,1,
21671,2022-08-21,10,0,1,
21672,2022-08-21,11,60,1,
21673,2022-08-21,12,27510,1,
21674,2022-08-21,13,103190,1,
21675,2022-08-21,14,125500,1,
21676,2022-08-21,15,124790,1,
21677,2022-08-21,16,108460,1,
21678,2022-08-21,17,121870,1,
21679,2022-08-21,18,135530,1,
21680,2022-08-21,19,141720,1,
21681,2022-08-21,20,237490,1,
21682,2022-08-21,21,325950,1,
21683,2022-08-21,22,589690,1,
21684,2022-08-21,23,402110,1,
21685,2022-08-22,1,201200,1,
21686,2022-08-22,2,38980,1,
21687,2022-08-22,3,3800,1,
21688,2022-08-22,4,270,1,
21689,2022-08-22,5,80,1,
21690,2022-08-22,6,0,1,
21691,2022-08-22,7,0,1,
21692,2022-08-22,8,0,1,
21693,2022-08-22,9,0,1,
21694,2022-08-22,10,0,1,
21695,2022-08-22,11,30,1,
21696,2022-08-22,12,18590,1,
21697,2022-08-22,13,124760,1,
21698,2022-08-22,14,257010,1,
21699,2022-08-22,15,291460,1,
21700,2022-08-22,16,269190,1,
21701,2022-08-22,17,283760,1,
21702,2022-08-22,18,278070,1,
21703,2022-08-22,19,281210,1,
21704,2022-08-22,20,253460,1,
21705,2022-08-22,21,165040,1,
21706,2022-08-22,22,538830,1,
21707,2022-08-22,23,438030,1,
21708,2022-08-23,1,316950,1,
21709,2022-08-23,2,171870,1,
21710,2022-08-23,3,14900,1,
21711,2022-08-23,4,1240,1,
21712,2022-08-23,5,230,1,
21713,2022-08-23,6,0,1,
21714,2022-08-23,7,0,1,
21715,2022-08-23,8,0,1,
21716,2022-08-23,9,0,1,
21717,2022-08-23,10,0,1,
21718,2022-08-23,11,20,1,
21719,2022-08-23,12,20110,1,
21720,2022-08-23,13,139680,1,
21721,2022-08-23,14,260120,1,
21722,2022-08-23,15,330280,1,
21723,2022-08-23,16,325030,1,
21724,2022-08-23,17,438650,1,
21725,2022-08-23,18,523760,1,
21726,2022-08-23,19,558550,1,
21727,2022-08-23,20,549830,1,
21728,2022-08-23,21,701050,1,
21729,2022-08-23,22,866800,1,
21730,2022-08-23,23,802490,1,
21731,2022-08-24,1,634510,1,
21732,2022-08-24,2,411070,1,
21733,2022-08-24,3,227730,1,
21734,2022-08-24,4,80620,1,
21735,2022-08-24,6,11640,1,
21736,2022-08-24,7,290,1,
21737,2022-08-24,8,30,1,
21738,2022-08-24,9,10,1,
21739,2022-08-24,10,0,1,
21740,2022-08-24,11,0,1,
21741,2022-08-24,12,130,1,
21742,2022-08-24,13,38450,1,
21743,2022-08-24,14,166580,1,
21744,2022-08-24,15,262120,1,
21745,2022-08-24,16,399450,1,
21746,2022-08-24,17,365880,1,
21747,2022-08-24,18,461720,1,
21748,2022-08-24,19,518800,1,
21749,2022-08-24,20,599650,1,
21750,2022-08-24,21,640140,1,
21751,2022-08-24,22,746330,1,
21752,2022-08-24,23,864260,1,
21753,2022-08-25,1,784690,1,
21754,2022-08-25,2,634070,1,
21755,2022-08-25,3,484310,1,
21756,2022-08-25,4,170550,1,
21757,2022-08-25,5,105060,1,
21758,2022-08-25,6,24300,1,
21759,2022-08-25,7,420,1,
21760,2022-08-25,8,0,1,
21761,2022-08-25,10,0,1,
21762,2022-08-25,11,0,1,
21763,2022-08-25,12,0,1,
21764,2022-08-25,13,220,1,
21765,2022-08-25,14,46680,1,
21766,2022-08-25,15,206310,1,
21767,2022-08-25,16,375250,1,
21768,2022-08-25,17,503180,1,
21769,2022-08-25,18,578480,1,
21770,2022-08-25,19,659830,1,
21771,2022-08-25,20,720530,1,
21772,2022-08-25,21,867970,1,
21773,2022-08-25,22,915880,1,
21774,2022-08-25,23,803120,1,
21775,2022-08-26,1,904370,1,
21776,2022-08-26,2,818920,1,
21777,2022-08-26,3,653910,1,
21778,2022-08-26,4,529870,1,
21779,2022-08-26,5,259520,1,
21780,2022-08-26,6,130020,1,
21781,2022-08-26,7,42800,1,
21782,2022-08-26,8,1290,1,
21783,2022-08-26,9,370,1,
21784,2022-08-26,10,0,1,
21785,2022-08-26,11,0,1,
21786,2022-08-26,12,0,1,
21787,2022-08-26,13,180,1,
21788,2022-08-26,14,34800,1,
21789,2022-08-26,15,166460,1,
21790,2022-08-26,16,323920,1,
21791,2022-08-26,17,442840,1,
21792,2022-08-26,18,513300,1,
21793,2022-08-26,19,609720,1,
21794,2022-08-26,20,599200,1,
21795,2022-08-26,21,659080,1,
21796,2022-08-26,22,774310,1,
21797,2022-08-26,23,802440,1,
21798,2022-08-27,1,928440,1,
21799,2022-08-27,2,805390,1,
21800,2022-08-27,3,665700,1,
21801,2022-08-27,4,530110,1,
21802,2022-08-27,5,269710,1,
21803,2022-08-27,6,79280,1,
21804,2022-08-27,7,16370,1,
21805,2022-08-27,8,740,1,
21806,2022-08-27,9,80,1,
21807,2022-08-27,10,0,1,
21808,2022-08-27,11,0,1,
21809,2022-08-27,12,0,1,
21810,2022-08-27,13,120,1,
21811,2022-08-27,14,36540,1,
21812,2022-08-27,15,146350,1,
21813,2022-08-27,16,289830,1,
21814,2022-08-27,17,474790,1,
21815,2022-08-27,18,515930,1,
21816,2022-08-27,19,611010,1,
21817,2022-08-27,20,667510,1,
21818,2022-08-27,21,785290,1,
21819,2022-08-27,22,925390,1,
21820,2022-08-27,23,932740,1,
21821,2022-08-29,1,935530,1,
21822,2022-08-29,2,797960,1,
21823,2022-08-29,3,660130,1,
21824,2022-08-29,4,547700,1,
21825,2022-08-29,5,289140,1,
21826,2022-08-29,6,145420,1,
21827,2022-08-29,7,40020,1,
21828,2022-08-29,8,970,1,
21829,2022-08-29,9,190,1,
21830,2022-08-29,10,10,1,
21831,2022-08-29,11,0,1,
21832,2022-08-29,12,0,1,
21833,2022-08-29,13,150,1,
21834,2022-08-29,14,38440,1,
21835,2022-08-29,15,182940,1,
21836,2022-08-29,16,376430,1,
21837,2022-08-29,17,560980,1,
21838,2022-08-29,18,572900,1,
21839,2022-08-29,19,654760,1,
21840,2022-08-29,20,711930,1,
21841,2022-08-29,21,829470,1,
21842,2022-08-29,22,887420,1,
21843,2022-08-29,23,819740,1,
21844,2022-08-30,1,786450,1,
21845,2022-08-30,2,706920,1,
21846,2022-08-30,3,635990,1,
21847,2022-08-30,4,518230,1,
21848,2022-08-30,5,262070,1,
21849,2022-08-30,6,125150,1,
21850,2022-08-30,7,26730,1,
21851,2022-08-30,8,1160,1,
21852,2022-08-30,9,350,1,
21853,2022-08-30,10,40,1,
21854,2022-08-30,11,0,1,
21855,2022-08-30,12,0,1,
21856,2022-08-30,13,110,1,
21857,2022-08-30,14,35590,1,
21858,2022-08-30,15,168090,1,
21859,2022-08-30,16,309080,1,
21860,2022-08-30,17,495910,1,
21861,2022-08-30,18,528480,1,
21862,2022-08-30,19,592580,1,
21863,2022-08-30,20,647560,1,
21864,2022-08-30,21,714240,1,
21865,2022-08-30,22,717710,1,
21866,2022-08-30,23,561350,1,
21867,2022-08-31,1,756510,1,
21868,2022-08-31,2,727930,1,
21869,2022-08-31,3,634620,1,
21870,2022-08-31,4,429430,1,
21871,2022-08-31,5,233620,1,
21872,2022-08-31,6,97610,1,
21873,2022-08-31,7,22370,1,
21874,2022-08-31,8,1370,1,
21875,2022-08-31,9,610,1,
21876,2022-08-31,10,300,1,
21877,2022-08-31,11,70,1,
21878,2022-08-31,12,0,1,
21879,2022-08-31,13,80,1,
21880,2022-08-31,14,23010,1,
21881,2022-08-31,15,118080,1,
21882,2022-08-31,16,269280,1,
21883,2022-08-31,17,477920,1,
21884,2022-08-31,18,563900,1,
21885,2022-08-31,19,623010,1,
21886,2022-08-31,20,652220,1,
21887,2022-08-31,21,615680,1,
21888,2022-08-31,22,578210,1,
21889,2022-08-31,23,549870,1,
21890,2022-09-01,1,766130,1,
21891,2022-09-01,2,699640,1,
21892,2022-09-01,3,588340,1,
21893,2022-09-01,4,466450,1,
21894,2022-09-01,5,248050,1,
21895,2022-09-01,6,105650,1,
21896,2022-09-01,7,21690,1,
21897,2022-09-01,8,630,1,
21898,2022-09-01,9,80,1,
21899,2022-09-01,10,0,1,
21900,2022-09-01,11,0,1,
21901,2022-09-01,12,0,1,
21902,2022-09-01,13,100,1,
21903,2022-09-01,14,22420,1,
21904,2022-09-01,15,117930,1,
21905,2022-09-01,16,221110,1,
21906,2022-09-01,17,329380,1,
21907,2022-09-01,18,368270,1,
21908,2022-09-01,19,459130,1,
21909,2022-09-01,20,479570,1,
21910,2022-09-01,21,349590,1,
21911,2022-09-01,22,274640,1,
21912,2022-09-01,23,263310,1,
21913,2022-09-02,1,604300,1,
21914,2022-09-02,2,591020,1,
21915,2022-09-02,3,474400,1,
21916,2022-09-02,4,229520,1,
21917,2022-09-02,5,65290,1,
21918,2022-09-02,6,17540,1,
21919,2022-09-02,7,3670,1,
21920,2022-09-02,8,340,1,
21921,2022-09-02,9,80,1,
21922,2022-09-02,10,0,1,
21923,2022-09-02,11,0,1,
21924,2022-09-02,12,0,1,
21925,2022-09-02,13,20,1,
21926,2022-09-02,14,3580,1,
21927,2022-09-02,15,56460,1,
21928,2022-09-02,16,135980,1,
21929,2022-09-02,17,90260,1,
21930,2022-09-02,18,96520,1,
21931,2022-09-02,19,135970,1,
21932,2022-09-02,20,138450,1,
21933,2022-09-02,21,127460,1,
21934,2022-09-02,22,125390,1,
21935,2022-09-02,23,180420,1,
21936,2022-09-03,1,360140,1,
21937,2022-09-03,2,173540,1,
21938,2022-09-03,3,50240,1,
21939,2022-09-03,4,11900,1,
21940,2022-09-03,5,1900,1,
21941,2022-09-03,6,210,1,
21942,2022-09-03,7,410,1,
21943,2022-09-03,8,0,1,
21944,2022-09-03,9,0,1,
21945,2022-09-03,10,0,1,
21946,2022-09-03,11,0,1,
21947,2022-09-03,12,0,1,
21948,2022-09-03,13,40,1,
21949,2022-09-03,14,13910,1,
21950,2022-09-03,15,60630,1,
21951,2022-09-03,16,128800,1,
21952,2022-09-03,17,304180,1,
21953,2022-09-03,18,343170,1,
21954,2022-09-03,19,361480,1,
21955,2022-09-03,20,465920,1,
21956,2022-09-03,21,561670,1,
21957,2022-09-03,22,570340,1,
21958,2022-09-03,23,718410,1,
21959,2022-09-04,1,861920,1,
21960,2022-09-04,2,742260,1,
21961,2022-09-04,3,591220,1,
21962,2022-09-04,4,352040,1,
21963,2022-09-04,5,167960,1,
21964,2022-09-04,6,29600,1,
21965,2022-09-04,7,6640,1,
21966,2022-09-04,8,870,1,
21967,2022-09-04,9,280,1,
21968,2022-09-04,10,260,1,
21969,2022-09-04,11,110,1,
21970,2022-09-04,12,0,1,
21971,2022-09-04,13,70,1,
21972,2022-09-04,14,32930,1,
21973,2022-09-04,15,141590,1,
21974,2022-09-04,16,296300,1,
21975,2022-09-04,17,426520,1,
21976,2022-09-04,18,397380,1,
21977,2022-09-04,19,409450,1,
21978,2022-09-04,20,457580,1,
21979,2022-09-04,21,428440,1,
21980,2022-09-04,22,380690,1,
21981,2022-09-04,23,430420,1,
21982,2022-09-05,1,639800,1,
21983,2022-09-05,2,625130,1,
21984,2022-09-05,3,465120,1,
21985,2022-09-05,4,208100,1,
21986,2022-09-05,5,59040,1,
21987,2022-09-05,6,22790,1,
21988,2022-09-05,7,8190,1,
21989,2022-09-05,8,520,1,
21990,2022-09-05,9,90,1,
21991,2022-09-05,10,0,1,
21992,2022-09-05,11,0,1,
21993,2022-09-05,12,0,1,
21994,2022-09-05,13,70,1,
21995,2022-09-05,14,28300,1,
